,Title,Published_date,Views,Likes,Comments
907,Electric Charges and Fields 05 || Electric Field  Part 2 -Continuous Charge Distribution JEE /NEET,2019-03-16T12:22:49Z,3818038,73974,5368
908,Electric Charges and Fields 04 || Electric Field  Part 1 -Field due to a Point Charge JEE MAINS/NEET,2019-03-15T12:48:30Z,5475209,117813,8783
909,Electric Charges and Fields 03 || Permittivity and Relative Permittivity For Coulombs's Law,2019-03-13T16:26:36Z,4603628,94006,5152
910,Electric Charges and Fields 02 || Coulomb's Law and Force Between Multiple Charges JEE MAINS/NEET,2019-03-13T15:12:34Z,11798564,236004,19705
911,Hydrogen 08 : Hydrogen Peroxide : Methods of Preparation  - Reducing Nature of H2O2 JEE MAINS/NEET,2019-03-13T12:25:51Z,92643,2436,230
912,Class 12 Chapter 1 || Electric Charges and Fields 01 || Quantisation and Conservation of Charge,2019-03-12T18:32:26Z,14346446,369303,32826
913,The p - Block Elements 04  :Group 13th - Boron Family (Part 3) : Oxidation Potential and  Number,2019-03-11T12:55:59Z,66225,1902,500
914,Class 11 तो  बर्बाद Ho Gaya !!  Ab Aage Kya??  Kya Ab bhi IIT /NEET में Selection Ho Sakta Hai?,2019-03-11T00:29:41Z,2995810,158999,13374
915,Reaction Mechanism 15 || Elimination Reaction 02 || E2 Reaction : JEE MAINS/NEET ||,2019-03-10T15:07:10Z,519369,15729,1587
916,Projectile Motion 04 || Projectile On an Inclined Plane JEE MAINS/JEE ADVANCE / NEET ||,2019-03-09T13:36:02Z,1396565,42587,3310
917,Reaction Mechanism 14 || Elimination Reaction 01 || E1 Reaction : JEE MAINS/NEET ||,2019-03-08T13:48:26Z,869870,22396,1511
918,Class 11 chapter 11 | The p - Block Elements 03  :Group 13th - Boron Family (Part 2) JEE MAINS/NEET,2019-03-08T11:33:48Z,82660,1967,334
919,Class 11 chapter 11 | The p - Block Elements 02  :Group 13th - Boron Family (Part 1) JEE MAINS/NEET,2019-03-07T12:38:21Z,269230,6494,576
920,Kinematics - One Shot -Complete Chapter - Kinematics Full Chapter Revision I Class 11/JEE MAINS/NEET,2019-03-06T14:08:15Z,3463008,108026,5417
921,Reaction Mechanism 13 || Electrophilic  Addition 02 : ANTI Addition of Bromine : JEE MAINS/NEET ||,2019-03-05T15:02:07Z,448419,14011,1182
922,Class 11 chapter 11 | The p - Block Elements 01  : Introduction and Trick to Learn Periodic Table,2019-03-05T11:12:08Z,161877,3760,421
923,Class 11 chapter 04 ||  Vector 09 ||Sine Law || Proof Of Sine Law by Vectors|| Triangle Law,2019-03-04T16:21:26Z,672947,17586,1020
924,VeCtOR - One Shot - Complete Chapter - Vector Full Chapter Revision II Class 11 /JEE MAINS/NEET,2019-03-04T15:07:11Z,3827548,136073,6580
925,METALLURGY 3 : Sodium Thiosulphate I Compounds Of Sodium - With Advanced Problems I JEE MAINS/NEET,2019-03-04T12:08:39Z,29619,951,149
926,Reaction Mechanism 12 || Free Radical Addition : Anti Markovnikov's Rule : JEE MAINS/NEET ||,2019-03-03T13:40:42Z,527185,17634,981
927,METALLURGY 2 : Solvay Process For Washing Soda I Compounds Of Sodium - Sodium Carbonate,2019-03-03T07:41:26Z,50437,1696,235
928,Live - 12th kab ? Pending Topics Kab ? || When will you Start 12 Class ? Hydrocarbons ? Ray Optics ?,2019-02-24T15:19:01Z,178620,10572,2454
929,Hydrocarbons 09 : Properties of Alkanes 03 : Oxidation - Catalytic Oxidation and Combustion JEE/NEET,2019-02-19T13:02:02Z,407267,12824,1209
930,Hydrogen 07 : Water - Specially for Class 11  by Anil Kr. Awasthi Sir.,2019-02-19T07:59:12Z,70792,2044,234
931,"Hydrocarbons 08 : Properties of Alkanes 02 : Nitration , Sulphonation , Pyrolysis, Aromatization",2019-02-18T14:28:54Z,517172,14563,887
932,Hydrocarbons 07 : Properties of Alkanes 01 : Halogenation Of Alkane (Compilation of prvs Videos) JEE,2019-02-17T17:10:02Z,647091,16729,1033
933,Hydrocarbons 06 : Preparation of Alkanes 06 : From Grignard's Reagant and Corey-House Synthesis JEE,2019-02-17T14:42:06Z,373301,12783,762
934,Hydrogen 06 : Water - Hardness Of Water II Temporary and Permanent Hardness of Water IIT JEE / NEET,2019-02-17T13:03:30Z,109875,3066,348
935,"Hydrocarbons 05 : Preparation of Alkanes 05 : Clemenson n Wolf - Kishner Reduction, Red P /HI Method",2019-02-17T04:46:06Z,563538,15654,1075
936,How To Attempt Exam Question Paper II How To Behave in Examination Hall II Exam Tips To Score Marks,2019-02-16T05:06:03Z,305737,19703,1651
937,Waves14 : Sound Waves 05 - Doppler effect II Apparent Frequency -Derivation and Numericals JEE /NEET,2019-02-15T11:42:46Z,1054457,31372,2666
938,Waves13 : Sound Waves 04 - BEATS II Beats Frequency - Derivation and Numericals JEE MAINS/NEET,2019-02-15T03:45:49Z,808746,23275,2717
939,METALLURGY 1 : Castner–Kellner and Dow's Process for Sodium I NaCl and NaOH Preparation n Properties,2019-02-14T12:46:30Z,71050,2198,246
940,Waves12 : Sound Waves 03 -Standing Waves in an Organ Pipe I Closed and Open Organ PipeJEE MAINS/NEET,2019-02-14T02:27:35Z,717423,22476,1217
941,Waves11 : Sound Waves 02 - Speed of Sound Waves in Air II Speed of Longitudinal Waves JEE MAINS/NEET,2019-02-13T09:50:23Z,579032,16192,1434
942,The s-Block Elements 17 : IIT JEE QUESTIONS - Previous Year IIT Questions from S- Block Elements,2019-02-13T07:00:23Z,35428,1105,113
943,Waves10 : Sound Waves - Introduction II Pressure Wave and Displacement Wave JEE MAINS/NEET,2019-02-12T12:34:39Z,628581,17587,1244
944,Hydrogen 05 : Chemical Properties of Dihydrogen : Properties of  Hydrogen IIT JEE / NEET,2019-02-12T09:12:30Z,65062,1843,197
945,The s-Block Elements 16 : Compounds of S-Block : - Last Video ? - Some Information   IIT JEE / NEET,2019-02-11T07:54:20Z,39845,1221,165
946,Hydrocarbons 04 : Preparation of Alkanes 04 : Soda Lime - Decarboxylation JEE MAINS/NEET,2019-02-10T11:28:52Z,501383,15546,762
947,The s-Block Elements 15 : Thermal Stability of Salts : Previous Year IIT JEE n NEET Questions,2019-02-10T06:30:01Z,35053,1218,122
948,Hydrocarbons 03 : Preparation of Alkanes 03 : Kolbe's Electrolytic Method - in Detail JEE MAINS/NEET,2019-02-10T03:53:07Z,729225,21984,1089
949,The s-Block Elements 14 : Solubility of Salts : Previous Year IIT JEE n NEET Questions,2019-02-09T16:33:38Z,44807,1493,332
950,Hydrocarbons 02 : Preparation of Alkanes 02 : Wurtz Reaction ( and Frankland Reaction )- JEE/NEET,2019-02-09T13:44:15Z,1066952,29240,1402
951,Hydrocarbons 01 : Preparation of Alkanes 01: Reduction of Alkene/Alkyne n Alkyl Halides  IIJEE/NEET,2019-02-09T03:40:40Z,2633681,66546,3753
952,Reaction Mechanism 11 | Electrophilic Addition 01: Addition of HX to Alkene : Markovnikov's rule,2019-02-07T14:24:01Z,834893,25086,2710
953,Waves 09 : Standing Waves and Normal Modes of Vibrations of String Fixed at Both Ends JEE MAINS/NEET,2019-02-07T11:45:03Z,574199,18390,1130
954,"Waves 08 : Standing Waves or Stationary Waves : Concept , Visualization and Equation IJEE MAINS/NEET",2019-02-07T03:46:27Z,949630,30442,1774
955,Waves 07 : Reflection and Transmission of Waves on String I Fixed End and Free End IJEE MAINS/NEET,2019-02-03T15:05:18Z,580698,17613,1564
956,The s-Block Elements 13 : Chemical Properties -PART 4 - Solubility and Lattice Energy JEE MAINS/NEET,2019-02-03T10:38:09Z,26288,1025,161
957,Waves 06 : Interference of Waves II Superposition of Waves II Coherent Sources JEE MAINS/NEET,2019-02-02T12:12:18Z,882107,27584,1727
958,Most Important Topics of 12th Inorganic Chemistry for JEE MAINS / JEE ADVANCE and NEET /AIIMS,2019-02-02T11:06:19Z,34743,1007,119
959,Most Important Topics of 11th Inorganic Chemistry for  JEE MAINS / JEE ADVANCE and NEET /AIIMS,2019-02-01T14:14:54Z,76009,2427,218
960,"Waves 05 : Energy in a Travelling Wave II Energy , Power and Intensity in a Wave II JEE MAINS/NEET",2019-02-01T13:10:45Z,642756,17975,942
961,hydrogen 04 :  Hydrides of hydrogen IIT JEE MAINS/NEET,2019-02-01T09:19:53Z,107695,2786,354
962,Reaction Mechanism 10 | Nucleophilic Substitution 03 : SN2 Reaction and Mechanism JEE MAINS/NEET,2019-01-31T17:38:07Z,726543,20197,1570
963,HOW TO GET 90% IN BOARDS (NEW VIDEO)  |90% in 30 Days |Exam Motivation |How to Get 90% in One Month,2019-01-31T13:51:19Z,751046,41646,3668
964,"The s-Block Elements 12 : Chemical Properties -PART 3 -Reaction with H2, N2, C and X2 JEE MAINS/NEET",2019-01-31T05:57:05Z,45233,1333,192
965,Reaction Mechanism 09 | Nucleophilic Substitution 02 : SN1 Reaction and Mechanism JEE MAINS/NEET,2019-01-30T13:49:16Z,1238437,29827,2144
966,Hydrogen 03 : Types Of Hydrogen  : JEE MAINS/NEET ||,2019-01-30T09:56:30Z,95718,2632,269
967,Reaction Mechanism 08 | Nucleophilic Substitution 01 :LEAVING GROUP Tendency JEE MAINS/NEET,2019-01-29T12:03:03Z,842002,24502,1029
968,Waves 04 : Speed of transverse Wave on a String I Wave Velocity on a String I JEE MAINS/NEET,2019-01-29T04:56:45Z,768380,20042,1200
969,Reaction Mechanism 07| Electrophilic Substitution 03 :Effect of Substituent on Reactivity Of Benzene,2019-01-28T12:08:48Z,915368,25854,1523
970,"Hydrogen 02 : Preparation Of Hydrogen : Lab Method , Bosch Process , Electrolysis JEE MAINS/NEET ||",2019-01-28T08:52:19Z,159059,3770,469
971,Waves 03 :  Progressive Harmonic Wave  | Phase and Phase Difference in Wave Motion JEE MAINS/NEET,2019-01-27T12:51:14Z,954222,25823,1455
972,Class 11 chapter 9 || Hydrogen 01 : Occurence and Position Of hydrogen JEE MAINS/NEET ||,2019-01-26T03:52:32Z,507439,13390,1789
973,Waves 02 : Plane Progressive Harmonic Wave Equation | Particle Velocity and Wave Velocity JEE/NEET,2019-01-25T16:47:28Z,1301947,31913,2565
974,"Class 11 chap 15 || Waves : Introduction , Classification and General Equation of a Wave JEE/NEET ||",2019-01-25T08:50:29Z,2998460,72947,4261
975,The s-Block Elements 11 : Chemical Properties - PART 2 JEE MAINS/NEET,2019-01-21T16:27:10Z,54147,1599,316
976,The s-Block Elements 10 : Chemical Properties - PART 1 JEE MAINS/NEET,2019-01-21T09:19:33Z,82688,2198,257
977,Reaction Mechanism 06 | Electrophilic Substitution 02 : FRIEDEL CRAFT REACTION - JEE MAINS/NEET,2019-01-20T23:58:12Z,909785,25914,1542
978,"GOC 10 : Rearrangement of Carbocation | Hydride , Methyl and Phenyl Shifting JEE MAINS/NEET",2019-01-20T12:13:46Z,933970,27970,1770
979,"Reaction Mechanism 05 | Electrophilic Substitution 01 : Chlorination , Nitration in BENZENE JEE/NEET",2019-01-20T05:27:41Z,1265582,35344,1655
980,"The s-Block Elements 09 : FLAME TEST , REACTION WITH LIQ  NH3 ,  DENSITY , MP and BP JEE MAINS/NEET",2019-01-19T11:35:01Z,60789,1876,298
981,Where is Sanyam Badola (Maths Faculty ) : The Good News !! - Channel link in Comments n Description,2019-01-18T15:04:44Z,113140,5787,239
982,Reaction Mechanism 04 || Free Radical Substitution 03 | Allylic Substitution - NBS JEE MAINS/NEET,2019-01-18T14:35:57Z,740660,21454,1120
983,Reaction Mechanism 03 | Free Radical Substitution 02 | Selectivity in Halogenation JEE MAINS/NEET,2019-01-18T11:33:33Z,959646,26836,2266
984,Organic Chemistry | Reaction Mechanism 02 | Free Radical Substitution 01 | Halogenation of Alkane,2019-01-18T05:43:28Z,1366975,36338,1685
985,How To Study For Long Hours || Exam Motivation for Students || 5 Steps to Study Effectively for Exam,2019-01-17T07:02:43Z,2554567,162108,6838
986,Oscillations || SHM 14 : Combination Of SHM || Superposition Of SHM JEE MAINS/NEET,2019-01-16T05:21:55Z,502336,16656,1075
987,Oscillations || SHM 13 : Oscillation of a Floating Body  JEE MAINS/NEET,2019-01-15T12:04:28Z,334520,11152,520
988,Organic Chemistry | Reaction Mechanism 01 | Types of Attacking Reagants : Electrophile n Nucleophile,2019-01-15T08:29:51Z,2646906,68708,3577
989,Your Queries and My Answers || Thanx for an immense Support : Aap hain To Hum Hain,2019-01-14T11:38:40Z,539366,28919,1161
990,"The s-Block Elements 08 : Colour , Magnetic Property, Crystal Structure, Complex Formation  ,Etc",2019-01-14T10:22:13Z,61312,2058,365
991,Oscillations || SHM 12 : Oscillation of a Liquid Column in a U - Tube JEE MAINS/NEET,2019-01-12T09:12:48Z,397613,12317,619
992,Oscillations || SHM 11 : Tunnel Through Earth || Time Period of SHM JEE MAINS/NEET,2019-01-12T00:58:27Z,440926,15247,861
993,GOC 09 :CARBENE || Singlet and Triplet CARBENE- Reaction Intermediate 03 JEE MAINS/NEET,2019-01-11T02:23:26Z,872136,24315,1155
994,Oscillations || SHM 10 : Time Period Of Physical Pendulum || Time Period Of SHM JEE MAINS/NEET,2019-01-10T15:14:40Z,564889,17440,994
995,Oscillations || SHM 09 : Time Period Of Simple Pendulum || Time Period of SHM JEE MAINS/NEET,2019-01-10T11:14:02Z,903773,27538,1586
996,Oscillations || SHM 08 : Previous Year IIT JEE Questions of SHM JEE MAINS/NEET,2019-01-10T06:36:24Z,610952,16504,2387
997,The s-Block Elements 07 : Reducing Nature of S Block Elements - Activity Series JEE MAINS /NEET,2019-01-09T12:52:21Z,69734,2098,299
998,Organic Chemistry || GOC 08 : FREE RADICAL and CARBOANION - Reaction Intermediate 02 JEE MAINS/NEET,2019-01-09T00:14:51Z,1108841,27991,1481
999,The s-Block Elements 06 : Best Questions of S- Block JEE MAINS /NEET,2019-01-08T16:09:27Z,62046,2116,278
1000,Organic Chemistry || GOC 07 :  CARBOCATION - Reaction Intermediate 01 JEE MAINS/NEET,2019-01-08T14:44:41Z,1590933,41675,2702
1001,"The s-Block Elements 05 : Oxidation State , Ionic-Bond Formation and Metallic Character MAINS /NEET",2019-01-07T13:05:44Z,72807,2499,392
1002,Oscillations || SHM 07 : Spring Block (part 2) Series Parallel Combination of Springs JEE MAINS/NEET,2019-01-07T11:45:55Z,724814,20820,3197
1003,Oscillations || SHM 06 : Spring Block Oscillations (part 1) and Time Period of SHM JEE MAINS/NEET,2019-01-06T12:31:44Z,1056668,28778,1896
1004,"The s-Block Elements 04 :Ionisation Potential, Ionisation Enthalpy and its Variation JEE MAINS /NEET",2019-01-05T07:43:26Z,97673,3207,543
1005,"The s-Block Elements 03  :Atomic Radius , Ionic Radius in aqueous/Non aqueous Medium JEE MAINS /NEET",2019-01-03T22:38:22Z,123021,4085,586
1006,Oscillations || SHM 05 : Graphs in SHM || Graphs of sine and cosine function JEE MAINS/NEET,2019-01-03T13:17:39Z,874480,24508,1491
1007,"Organic Chemistry || GOC 06 : Aromatic , Anti Aromatic and Non-Aromatic Compounds JEE MAINS/NEET",2019-01-03T10:22:32Z,1957702,56345,3050
1008,Oscillations || SHM 04 : Energy in SHM : Potential and Kinetic EnergyJEE MAINS/NEET,2019-01-02T18:00:45Z,1181249,33260,1752
1009,"Organic Chemistry || GOC 05 : Hyperconjugation Effect in Carbocation , Free Radical JEE MAINS/NEET",2019-01-02T10:33:28Z,1871609,53872,2348
1010,Maths : 11 Chapter 5 || Quadratic Equations 01 : Introduction For JEE MAINS ||,2019-01-01T11:23:28Z,111474,6039,3030
1011,Happy New Year and Dher Sari Batien ||,2018-12-31T19:46:48Z,116906,9776,2174
1012,Oscillations || SHM 03 : Phasor diagram in SHM || Circular Motion and SHM JEE MAINS/NEET ||,2018-12-31T15:13:08Z,1631527,41403,4215
1013,Organic Chemistry || GOC 04 || Resonance 03 : Mesomeric Effect Complete Topic JEE MAINS/NEET ||,2018-12-30T15:13:17Z,2207037,51385,3390
1014,Organic Chemistry || GOC 03 || Resonance 02 : Stability of Resonance Structures JEE MAINS/NEET,2018-12-29T11:56:32Z,1599779,42627,2341
1015,Oscillations || SHM 02 : Equation for Simple Harmonic Motion  || SHM EquationJEE MAINS/NEET,2018-12-29T00:09:25Z,2670420,58017,5158
1016,Class 11 chap 14 || Oscillations 01 || SHM 01 : Introduction and Condition for SHM JEE MAINS/NEET,2018-12-28T15:25:13Z,4483657,118482,8418
1017,"Kinetic Theory 03 : RMS Velocity , Maxwell's distribution of Velocities and Mean Free Path",2018-12-27T01:11:05Z,1143192,29997,2804
1018,Organic Chemistry || GOC 02 || Resonance 01 : How to Draw Resonance Structures IIT JEE / NEET ||,2018-12-26T10:08:25Z,4060748,98562,7385
1019,The s- Block Elements 02  : Electronic Configuration and Diagonal Relationship JEE MAINS /NEET,2018-12-25T10:58:32Z,225020,6955,1388
1020,Best Motivational Video || Success Needs Sacrifice | How to be Successful in Life || Exam Motivation,2018-12-23T14:59:15Z,1570094,95121,3804
1021,Kinetic Theory 02 : KINETIC THEORY OF GASES (KTG) :  Derivation and Numericals JEE MAINS / NEET ||,2018-12-23T04:08:36Z,1334460,34172,2082
1022,11 chapter 13 Physics || Kinetic Theory 01: Introduction to KTG and Equation of States (Gas Laws ),2018-12-22T12:27:55Z,1884549,47377,3193
1023,11 chap 12 || Organic Chemistry || GOC 01 : Inductive Effect and Acidic Strength JEE MAINS/ NEET ||,2018-12-22T03:28:56Z,5704840,127746,9945
1024,"Thermodynamics 09 || Carnot's Heat Engine : Working , Graph and Refrigerator JEE MAINS /NEET",2018-12-20T15:52:42Z,1698969,49246,3366
1025,"Iomerism 13 | Optical Isomers 05 | Optical Isomerism in ALLENE , SPIRO and BIPHENYL JEE MAINS/ NEET",2018-12-20T10:04:59Z,513977,15192,1031
1026,Thermodynamics 08 || Second Law Of Thermodynamics and Heat Engine Concept JEE MAINS / NEET ||,2018-12-19T10:42:01Z,1163529,33473,2018
1027,Thermodynamics 06 || Isothermal and Adiabatic Process With Best Numericals JEE MAINS/NEET,2018-12-18T17:13:34Z,1590434,42036,2452
1028,"Thermodynaimcs 07 || Derivation of Cp - Cv = R , Mayer's relation important for School Exams ||",2018-12-18T14:57:24Z,1234736,36078,1286
1029,Thermodynamics 05 || First Law Of Thermodynamics with Best Numericals JEE MAINS / NEET,2018-12-18T04:44:48Z,1324697,36055,3849
1030,Class 11 chapter 10 | The s- Block Elements 01  : Introduction |  JEE MAINS/NEET,2018-12-17T08:06:24Z,510156,11126,3653
1031,Thermodynamics 04 | Work Done in Thermodynamics Physics | Difference in phy n chem | JEE MAINS /NEET,2018-12-16T10:06:45Z,1001188,28832,1403
1032,Isomerism 12 || Optical Isomers 04 : Wedge Dash and Fischer Projections with R-S Configurations,2018-12-13T07:04:41Z,1164069,33495,2235
1033,"Isomerism 11 || Optical Isomers 03 || Enantiomers , Diastereomers, Meso , Total Isomers JEE/NEET",2018-12-12T13:18:43Z,830480,23277,2216
1034,Thermodynamics 03 || Heat : Specific heat Capacities Of Gases : Cp and Cv JEE MAINS/NEET||,2018-12-11T16:46:07Z,1423421,38185,1688
1035,"Thermodynamics 02 (Physics ) | Internal Energy : Degree of Freedom , Law Of Equipartition Of Energy",2018-12-11T14:53:20Z,1935569,50285,2041
1036,"11 chap 12 || Thermodynamics 01 || Introduction ,Thermal Equilibrium n Zeroth Law of Thermodynamics",2018-12-11T10:34:09Z,2953001,93306,4359
1037,Isomerism 10 || Optical Isomers 02 || Plane of Symmetry and Centre of Symmetry JEE MAINS /NEET ||,2018-12-09T11:35:22Z,934300,23949,3949
1038,Isomerism 09 || Opical Isomers 01 || Introduction : Chiral Centre and Enantiomers JEE MAINS / NEET,2018-12-09T08:52:02Z,1522231,40452,2620
1039,Isomerism 08 || Geometrical Isomers 03 || Number of Geometrical Isomers JEE MAINS/ NEET,2018-12-07T16:35:43Z,742156,20219,1278
1040,Thermal Properties Of Matter 08 |  Radiation 03 | Newtons Law Of Cooling JEE MAINS/NEET,2018-12-07T15:36:24Z,886494,28576,1398
1041,Thermal Properties Of Matter 07 | Heat Transfer : Radiation 02 | Wiens Law n Stefan's- Boltzmann Law,2018-12-07T09:31:06Z,1033670,27287,1842
